video_path,label
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\27_25__hugging_happy__1KU29EUL.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\21__exit_phone_room.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\20__talking_against_wall.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\16__hugging_happy.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\09__talking_angry_couch.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\13__podium_speech_happy.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\13_26__walking_outside_cafe_disgusted__SU8J9CBG.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\18_03__kitchen_pan__22UBC0BS.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\18__talking_against_wall.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\11__exit_phone_room.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\21_01__outside_talking_pan_laughing__03X7CELV.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\24__outside_talking_still_laughing.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\13__walking_down_street_outside_angry.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\02__hugging_happy.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\11__podium_speech_happy.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\25_12__walking_down_street_outside_angry__MA71PDNV.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\27_01__outside_talking_still_laughing__ZYCZ30C0.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\09__talking_against_wall.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\20_15__kitchen_pan__99NHTFBM.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\21__kitchen_still.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\18_03__walk_down_hall_angry__22UBC0BS.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\20_09__walking_down_indoor_hall_disgust__9OJQX9KV.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\12__walking_and_outside_surprised.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\20_03__talking_against_wall__9NFWR304.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\20_13__hugging_happy__EV1V4ZQV.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\06_15__exit_phone_room__QRCD27P8.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\13__talking_angry_couch.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\02_14__podium_speech_happy__3IUBEKCT.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\23_22__secret_conversation__AKZRL2QD.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\20_14__walking_down_street_outside_angry__3HWOJRAM.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\04_11__walking_outside_cafe_disgusted__8FD8U22M.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\14__podium_speech_happy.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\03__podium_speech_happy.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\26__kitchen_still.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\22__outside_talking_pan_laughing.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\12__walking_down_street_outside_angry.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\18_11__talking_against_wall__R1NMCHKG.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\18__outside_talking_pan_laughing.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\01_15__kitchen_pan__02HILKYO.mp4,fake
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_original sequences\03__meeting_serious.mp4,real
C:\Users\Tanish Garg\.cache\kagglehub\datasets\sanikatiwarekar\deep-fake-detection-dfd-entire-original-dataset\DFD_manipulated_sequences\01_26__exit_phone_room__BTVMWLG6.mp4,fake
